,associatedCards,associatedCardRefs,assets,region,regionRef,attack,cost,health,description,descriptionRaw,levelupDescription,levelupDescriptionRaw,flavorText,artistName,name,cardCode,keywords,keywordRefs,spellSpeed,spellSpeedRef,rarity,rarityRef,subtype,subtypes,supertype,type,collectible,set
148,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI041.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI041-full.png'}]",Shadow Isles,ShadowIsles,2,3,2,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Revive me at the next <link=vocab.RoundStart><style=Vocab>Round Start</style></link> and grant me +1|+1 for each time I've died. <style=Variable></style>,Last Breath: Revive me at the next Round Start and grant me +1|+1 for each time I've died. ,,,The old martyr remembered rallying his comrades to their doom. But it had been years since he could remember why...,SIXMOREVODKA,The Undying,01SI041,"[""Can't Block"", 'Last Breath']","['CantBlock', 'LastBreath']",,,EPIC,Epic,,[],,Unit,True,Set1
149,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX040T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX040T1-full.png'}]",Noxus,Noxus,0,0,0,Deal 1 to the enemy Nexus.,Deal 1 to the enemy Nexus.,,,"""Boom."" - Legion Saboteur",Kudos Productions,Sabotage,01NX040T1,['Skill'],['Skill'],,,None,None,,[],,Ability,False,Set1
150,[],['01FR049T1'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR049.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR049-full.png'}]",Freljord,Freljord,3,2,2,"When I'm summoned, the enemy summons a <link=card.summon><style=AssociatedCard>Snow Hare</style></link>.","When I'm summoned, the enemy summons a Snow Hare.",,,"""You cannot make a wolf from a hare."" - Winter's Claw proverb",SIXMOREVODKA,Stalking Wolf,01FR049,['Challenger'],['Challenger'],,,COMMON,Common,,[],,Unit,True,Set1
151,[],"['01IO032', '01IO032T2']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO032T1-full.png'}]",Ionia,Ionia,4,4,6,"<link=vocab.Support><style=Vocab>Support</style></link>: Give my supported ally <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link> this round.
When an ally gets <link=keyword.Barrier><sprite name=Barrier><style=Keyword>Barrier</style></link>, give it +3|+0 this round.","Support: Give my supported ally Barrier this round.
When an ally gets Barrier, give it +3|+0 this round.",,,"...Their actions exist in harmony, and under my watch, neither shall overtake the other.",SIXMOREVODKA,Shen,01IO032T1,[],[],,,None,None,,[],Champion,Unit,False,Set1
152,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE053.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE053-full.png'}]",Demacia,Demacia,3,4,2,<link=vocab.Strike><style=Vocab>Strike</style></link>: Create in hand another <link=keyword.Challenger><sprite name=Challenger><style=Keyword>Challenger</style></link> follower from your regions.,Strike: Create in hand another Challenger follower from your regions.,,,"""...Good grief."" - Fiora",SIXMOREVODKA,Laurent Chevalier,01DE053,['Challenger'],['Challenger'],,,EPIC,Epic,,[],,Unit,True,Set1
153,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI045.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI045-full.png'}]",Shadow Isles,ShadowIsles,0,1,0,<link=keyword.Drain><style=Keyword>Drain</style></link> 4 from an ally.,Drain 4 from an ally.,,,"""What kills you only makes me stronger."" - Thresh",Kudos Productions,Absorb Soul,01SI045,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
154,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR037.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR037-full.png'}]",Freljord,Freljord,3,4,3,<link=vocab.Allegiance><style=Vocab>Allegiance</style></link>: Grant the top ally in your deck +3|+3 and <link=keyword.Overwhelm><sprite name=Overwhelm><style=Keyword>Overwhelm</style></link>.,Allegiance: Grant the top ally in your deck +3|+3 and Overwhelm.,,,"As the rows of reinforcements crested the ridge, the Outriders bowed their heads to the warmother. For with her--their Avarosa in the flesh, their queen Ashe--came the promise of peace.",SIXMOREVODKA,Avarosan Outriders,01FR037,['Overwhelm'],['Overwhelm'],,,RARE,Rare,,[],,Unit,True,Set1
155,[],['01SI002'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI036.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI036-full.png'}]",Shadow Isles,ShadowIsles,0,1,0,"If an ally died this round, summon 2 <link=card.create><style=AssociatedCard>Spiderlings</style></link>.","If an ally died this round, summon 2 Spiderlings.",,,That creeping feeling on your skin isn't nearly as unsettling as the one underneath it.,Kudos Productions,Crawling Sensation,01SI036,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
156,[],"['01FR009T2', '01FR009', '01FR053']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR009T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR009T1-full.png'}]",Freljord,Freljord,1,4,6,"When I survive damage, summon a <link=card.create><style=AssociatedCard>Mighty Poro</style></link>.","When I survive damage, summon a Mighty Poro.",,,"""Listen closely, 'n I'll tell you about Braum and the mightiest of his poros!"" - Ingvar the Elder",SIXMOREVODKA,Braum,01FR009T1,"['Challenger', 'Regeneration']","['Challenger', 'Regeneration']",,,None,None,,[],Champion,Unit,False,Set1
157,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO013.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO013-full.png'}]",Ionia,Ionia,4,1,3,,,,,"""What would you sacrifice for power? Your path begins with an oath, and ends only when it has taken all you have to give."" - Zed",SIXMOREVODKA,Shadow Fiend,01IO013,['Ephemeral'],['Ephemeral'],,,COMMON,Common,,[],,Unit,True,Set1
158,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ031.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ031-full.png'}]",Piltover & Zaun,PiltoverZaun,0,4,0,"Deal 1 to an enemy or the enemy Nexus, and 1 to another.
Draw 1.","Deal 1 to an enemy or the enemy Nexus, and 1 to another.
Draw 1.",,,"""And that's how we discovered arc discharge! Of course, my predecessor had hypothesized such an event, but underestimated the arc's reach. Poor fellow..."" - Heimerdinger",Kudos Production,Statikk Shock,01PZ031,['Fast'],['Fast'],Fast,Fast,RARE,Rare,,[],,Spell,True,Set1
159,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI024.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI024-full.png'}]",Shadow Isles,ShadowIsles,2,2,2,,,,,"No longer bound by flesh, rider and beast became one, determined to race mindlessly into battles they no longer understood.",SIXMOREVODKA,Spectral Rider,01SI024,['Ephemeral'],['Ephemeral'],,,None,None,,[],,Unit,False,Set1
160,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI051.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI051-full.png'}]",Shadow Isles,ShadowIsles,4,5,4,"When an ally dies, refill your spell mana.","When an ally dies, refill your spell mana.",,,"He toiled night and day, perfecting his composition. Then, in the blink of an eye, a dark silence blew through him. Others screamed and ran for their lives. He noticed nothing.",SIXMOREVODKA,Tortured Prodigy,01SI051,[],[],,,RARE,Rare,,[],,Unit,True,Set1
161,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR026.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR026-full.png'}]",Freljord,Freljord,7,6,6,,,,,"The power of a warhorse, the thoughtless savagery of a cat.",SIXMOREVODKA,Alpha Wildclaw,01FR026,['Overwhelm'],['Overwhelm'],,,COMMON,Common,,[],,Unit,True,Set1
162,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX054.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX054-full.png'}]",Noxus,Noxus,0,5,0,<link=keyword.Stun><sprite name=Stunned><style=Keyword>Stun</style></link> all enemies with 4 or less Power.,Stun all enemies with 4 or less Power.,,,"“He’s taking a deep breath - we might get a - yes, there we have it, folks! That’s Thunder’s famous war cry! We’re all shaking in our boots out here, Thuuuunder!” - Arena Battlecaster",Kudos Productions,Intimidating Roar,01NX054,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
163,[],['01NX006'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX006T2-full.png'}]",Noxus,Noxus,0,0,0,"For each attacking ally other than <link=card.vlad><style=AssociatedCard>Vladimir</style></link>, deal 1 to it and 1 to the enemy Nexus.","For each attacking ally other than Vladimir, deal 1 to it and 1 to the enemy Nexus.",,,"""Delicious."" - Vladimir",Max Grecke,Crimson Pact,01NX006T2,['Skill'],['Skill'],,,None,None,,[],,Ability,False,Set1
164,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ059.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ059-full.png'}]",Piltover & Zaun,PiltoverZaun,2,3,5,,,,,KILL. CRUSH. DESTROY. REPEAT.,Dao Le,Golden Crushbot,01PZ059,[],[],,,COMMON,Common,,[],,Unit,True,Set1
165,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX029.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX029-full.png'}]",Noxus,Noxus,4,4,5,"When another ally survives damage, grant it +1|+0.","When another ally survives damage, grant it +1|+0.",,,"He returned from the war on the brink of death, restored only by his husband's touch and the apothecary's balms. Noxus spared no expense to ensure his expert counsel, long after his fighting years.",SIXMOREVODKA,Legion Veteran,01NX029,[],[],,,EPIC,Epic,,[],,Unit,True,Set1
166,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR030.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR030-full.png'}]",Freljord,Freljord,0,1,0,<link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> an enemy with 3 or less Health.,Frostbite an enemy with 3 or less Health.,,,"""Chilly? Ha! Let us hope that your spirits are sturdier than your summerland steel!"" - Braum",SIXMOREVODKA,Brittle Steel,01FR030,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
167,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX014.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX014-full.png'}]",Noxus,Noxus,3,4,3,I deal double damage to the Nexus.,I deal double damage to the Nexus.,,,"""He said what?! That man has bricks for brains. Can't fault those shoulders, though...""",SIXMOREVODKA,Shiraza the Blade,01NX014,[],[],,,EPIC,Epic,,[],,Unit,True,Set1
168,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI012.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI012-full.png'}]",Shadow Isles,ShadowIsles,2,1,1,<link=vocab.Play><style=Vocab>Play</style></link>: Grant an ally in hand <link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link> and reduce its cost by 1.,Play: Grant an ally in hand Ephemeral and reduce its cost by 1.,,,"Oh, the poor lad...",SIXMOREVODKA,Oblivious Islander,01SI012,[],[],,,COMMON,Common,,[],,Unit,True,Set1
169,[],"['01SI052', '01SI052T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI052T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI052T2-full.png'}]",Shadow Isles,ShadowIsles,0,4,0,"Deal 3 to each enemy that was summoned this round.
Shuffle a <link=card.level1><style=AssociatedCard>Thresh</style></link> into your deck.","Deal 3 to each enemy that was summoned this round.
Shuffle a Thresh into your deck.",,,"""Nobody escapes."" - Thresh",Kudos Productions,Thresh's The Box,01SI052T2,['Fast'],['Fast'],Fast,Fast,None,None,,[],Champion,Spell,False,Set1
170,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ001.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ001-full.png'}]",Piltover & Zaun,PiltoverZaun,0,1,0,"Discard 2 to draw 2.
If you have exactly 1 other card in hand, discard 1 to draw 1.","Discard 2 to draw 2.
If you have exactly 1 other card in hand, discard 1 to draw 1.",,,"""Oooooh, boy--FIVE ENFORCERS AND A GOLEM? Waitaminute! I have just the thing! Soooooomewhere..."" - Jinx",Max Grecke,Rummage,01PZ001,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
171,[],"['01NX042', '01NX042T1']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX042T2.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX042T2-full.png'}]",Noxus,Noxus,4,4,3,"<link=vocab.Play><style=Vocab>Play</style></link>: <link=vocab.Rally><style=Vocab>Rally</style></link>.
<link=vocab.Strike><style=Vocab>Strike</style></link>: <link=keyword.Recall><style=Keyword>Recall</style></link> me.","Play: Rally.
Strike: Recall me.",,,"""No sir! Just a flash of red. Next thing I know, I look up and it... it was like a slaughterhouse in there."" - Demacian Border Guard",SIXMOREVODKA,Katarina,01NX042T2,['Quick Attack'],['QuickStrike'],,,None,None,,[],Champion,Unit,False,Set1
172,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR013.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR013-full.png'}]",Freljord,Freljord,3,6,8,"When I survive damage, grant me +3|+0.","When I survive damage, grant me +3|+0.",,,"""I would die shivering in the cold before sharing a hearth with Ashe's weaklings. But if they desire warmth, I will give it to them.”",SIXMOREVODKA,Scarmother Vrynna,01FR013,['Overwhelm'],['Overwhelm'],,,EPIC,Epic,,[],,Unit,True,Set1
173,[],['01PZ032'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ057.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ057-full.png'}]",Piltover & Zaun,PiltoverZaun,0,2,0,Summon 2 <link=card.summon><style=AssociatedCard>Scrap Scuttlers</style></link>.,Summon 2 Scrap Scuttlers.,,,"Two gentle creatures, once separated by an impassable lane of land, were finally brought together in the tepid waters of the Sump.",Kudos Productions,Scrapdash Assembly,01PZ057,['Slow'],['Slow'],Slow,Slow,COMMON,Common,,[],,Spell,True,Set1
174,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI031.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI031-full.png'}]",Shadow Isles,ShadowIsles,2,3,4,<link=vocab.Attack><style=Vocab>Attack</style></link>: Grant me +1|+0 for each <link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link> ally you have.,Attack: Grant me +1|+0 for each Ephemeral ally you have.,,,"In death, as in life, he bellows the twisted, dark command. And in death, as in life, Hecarim's loyal knights answer, charging forth to slaughter.",SIXMOREVODKA,Iron Harbinger,01SI031,['Fearsome'],['Fearsome'],,,RARE,Rare,,[],,Unit,True,Set1
175,[],"['01NX038T2', '01NX038']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX038T1.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01NX038T1-full.png'}]",Noxus,Noxus,0,5,0,"Deal 4 to the enemy Nexus.
Shuffle a <link=card.level1><style=AssociatedCard>Darius</style></link> into your deck.","Deal 4 to the enemy Nexus.
Shuffle a Darius into your deck.",,,"""Sometimes, it takes tactical genius to break a fortress. Sometimes, you just have to hit it harder."" - Darius",Max Grecke,Darius's Decimate,01NX038T1,['Slow'],['Slow'],Slow,Slow,None,None,,[],Champion,Spell,False,Set1
176,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI034.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI034-full.png'}]",Shadow Isles,ShadowIsles,0,3,0,"If an ally died this round, deal 3 to a unit.","If an ally died this round, deal 3 to a unit.",,,"""Our spear sings for the fallen."" - Kalista",Wild Blue Studios,Black Spear,01SI034,['Fast'],['Fast'],Fast,Fast,COMMON,Common,,[],,Spell,True,Set1
177,[],['01SI002'],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI043.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI043-full.png'}]",Shadow Isles,ShadowIsles,1,1,1,<link=keyword.Last Breath><sprite name=LastBreath><style=Keyword>Last Breath</style></link>: Summon a <link=card.summon><style=AssociatedCard>Spiderling</style></link>.,Last Breath: Summon a Spiderling.,,,"""L-Lady Elise? Where... where did you go?""",SIXMOREVODKA,Hapless Aristocrat,01SI043,['Last Breath'],['LastBreath'],,,COMMON,Common,,[],,Unit,True,Set1
178,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO018.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01IO018-full.png'}]",Ionia,Ionia,0,1,0,Give an ally +1|+0 and <link=keyword.Quick Strike><sprite name=QuickStrike><style=Keyword>Quick Attack</style></link> this round.,Give an ally +1|+0 and Quick Attack this round.,,,Combat is merely a race to take the life of another before they take yours.,Kudos Productions,Rush,01IO018,['Burst'],['Burst'],Burst,Burst,COMMON,Common,,[],,Spell,True,Set1
179,[],"['01PZ056', '01PZ056T10']","[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T3.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ056T3-full.png'}]",Piltover & Zaun,PiltoverZaun,0,8,0,"Draw 3, then reduce those cards' costs by 1.
Shuffle a <link=card.level1><style=AssociatedCard>Heimerdinger</style></link> into your deck.","Draw 3, then reduce those cards' costs by 1.
Shuffle a Heimerdinger into your deck.",,,"PROGRESS DAY!
Celebrate at the PLAZA OF THE SUN GATES!
See HEXTECH WONDERS!
Gasp at the DARING PORO!
Hear the MAN OF TOMORROW speak on the STATE OF TODAY!
FREE entry! 
Piltovan children welcome!",Kudos Productions,Heimerdinger's Progress Day!,01PZ056T3,['Burst'],['Burst'],Burst,Burst,None,None,,[],Champion,Spell,False,Set1
180,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR019.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01FR019-full.png'}]",Freljord,Freljord,0,7,0,"Kill all enemies with 0 Power, then <link=keyword.Frostbite><sprite name=Frostbite><style=Keyword>Frostbite</style></link> all enemies.","Kill all enemies with 0 Power, then Frostbite all enemies.",,,Warmother Winter is the first and last foe faced by any who would invade the Freljord. Her bloodsworn are the merciless wind and the biting frost.,SIXMOREVODKA,Winter's Breath,01FR019,['Slow'],['Slow'],Slow,Slow,EPIC,Epic,,[],,Spell,True,Set1
181,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE033.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01DE033-full.png'}]",Demacia,Demacia,0,6,0,Costs 1 less for each ally that died this round. Summon a random 5 cost follower from Demacia.,Costs 1 less for each ally that died this round. Summon a random 5 cost follower from Demacia.,,,"""Today we rise to right the injustices that felled those before us. The sacrifices of our comrades were not in vain."" - Radiant Guardian",Original Force,Remembrance,01DE033,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
182,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI009.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01SI009-full.png'}]",Shadow Isles,ShadowIsles,3,2,2,<link=vocab.Support><style=Vocab>Support</style></link>: Grant my supported ally +2|+0 and <link=keyword.Ephemeral><sprite name=Ephemeral><style=Keyword>Ephemeral</style></link>.,Support: Grant my supported ally +2|+0 and Ephemeral.,,,Some look at the Ruination and only see the destruction and misery. Others see the glass half full.,SIXMOREVODKA,Stirred Spirits,01SI009,[],[],,,COMMON,Common,,[],,Unit,True,Set1
183,[],[],"[{'gameAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ027.png', 'fullAbsolutePath': 'http://dd.b.pvp.net/1_8_0/set1/en_us/img/cards/01PZ027-full.png'}]",Piltover & Zaun,PiltoverZaun,0,0,0,"To play, spend all your mana.
<style=Variable>Deal that much to a unit.</style>","To play, spend all your mana.
Deal that much to a unit.",,,"""We've exhausted both our time and funds, and though the beam works, we haven't been able to regulate its energy consumption."" - Zaunite Experimenter",Max Grecke,Thermogenic Beam,01PZ027,['Slow'],['Slow'],Slow,Slow,RARE,Rare,,[],,Spell,True,Set1
